Latitude,Longitude,Vs30,Period,Basis,X/Y Values
37.785000,-122.440000,1150,0.20,4,0.005,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
,,,,,0.452143,0.401489,0.338481,0.271975,0.208632,0.1537,0.109663,0.0757412,0.0504068,0.0320754,0.0191769,0.0104477,0.00497353,0.00198747,0.00062837,0.000148179,2.2885e-05,1.65866e-06,1.81335e-08
