Latitude,Longitude,Vs30,Period,Basis,X/Y Values
37.785000,-122.440000,180,0.00,4,0.005,0.007,0.0098,0.0137,0.0192,0.0269,0.0376,0.0527,0.0738,0.103,0.145,0.203,0.284,0.397,0.556,0.778,1.09,1.52,2.13
,,,,,0.455288,0.412725,0.360887,0.303969,0.246505,0.193632,0.148203,0.110003,0.0788298,0.0538937,0.0337366,0.0190021,0.0091937,0.00365491,0.00112288,0.000249765,3.51211e-05,2.80372e-06,1.56013e-09
