Latitude,Longitude,Vs30,Period,Basis,X/Y Values
40.700000,-74.000000,2000,1.00,1,0.0025,0.00375,0.00563,0.00844,0.0127,0.019,0.0285,0.0427,0.0641,0.0961,0.144,0.216,0.324,0.487,0.73,1.09,1.64,2.46,3.69,5.54
,,,,,0.018344,0.012269,0.0078453,0.0047847,0.0027707,0.0015589,0.00085255,0.00046024,0.00024569,0.00013057,6.8754e-05,3.5337e-05,1.7345e-05,7.8487e-06,3.2104e-06,1.1745e-06,3.6694e-07,9.4663e-08,1.4367e-08,1.8269e-09
