Latitude,Longitude,Vs30,Period,Basis,X/Y Values
37.785000,-122.440000,259,0.00,4,0.005,0.007,0.0098,0.0137,0.0192,0.0269,0.0376,0.0527,0.0738,0.103,0.145,0.203,0.284,0.397,0.556,0.778,1.09,1.52,2.13
,,,,,0.431315,0.383693,0.328982,0.272039,0.217232,0.168684,0.127954,0.0941581,0.0669884,0.0458013,0.0291995,0.0172705,0.00916177,0.00421675,0.0016054,0.000485271,0.000109252,1.69226e-05,1.32848e-06
