Latitude,Longitude,Vs30,Period,Basis,X/Y Values
37.785000,-122.440000,360,0.00,4,0.005,0.007,0.0098,0.0137,0.0192,0.0269,0.0376,0.0527,0.0738,0.103,0.145,0.203,0.284,0.397,0.556,0.778,1.09,1.52,2.13
,,,,,0.410457,0.359764,0.303916,0.248025,0.195992,0.150961,0.113674,0.0830627,0.0588304,0.0402817,0.0259705,0.0157465,0.00872086,0.00428351,0.00178615,0.000609326,0.000160866,3.10681e-05,3.36349e-06
