Latitude,Longitude,Vs30,Period,Basis,X/Y Values
37.785000,-122.440000,1150,4.00,4,0.0025,0.006,0.0098,0.0137,0.0192,0.0269,0.0376,0.0527,0.0738,0.103,0.145,0.203,0.284,0.397,0.556,0.778,1.09,1.52,2.13,3.3
,,,,,0.0801305,0.040948,0.0255013,0.0177577,0.0120515,0.00802878,0.00521887,0.00321019,0.00181791,0.000925292,0.000400988,0.000147747,4.33832e-05,9.24681e-06,1.21331e-06,7.42549e-08,1.58551e-10,2.8928e-19,2.8928e-19,2.8928e-19
