Latitude,Longitude,Vs30,Period,Basis,X/Y Values
37.785000,-122.440000,537,0.20,4,0.005,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
,,,,,0.484465,0.444318,0.388738,0.323854,0.256447,0.193955,0.141639,0.10014,0.0682139,0.0444638,0.0273968,0.0155601,0.00784348,0.00338595,0.00118453,0.000317198,6.05688e-05,6.61598e-06,2.66545e-07
